Roulette,Wheel:,,,74516.626,,,,,
410,140686.06,139815.59,128127.27,,,,,,
411,140686.06,138901.61,126409.85,,,,,,
412,140686.06,139984.31,136712.76,,,,,,
413,140686.06,140184.67,130276.62,,,,,,
414,140686.06,139718.7,130034.05,,,,,,
415,140963.33,140093.19,129032.38,,,,,,
416,140963.33,136883.12,125968.58,,,,,,
417,140963.33,139307.24,127189.55,,,,,,
418,140963.33,139947.23,128209.88,,,,,,
419,140963.33,140842.73,136653.59,,,,,,
420,140963.33,139761.63,127657.01,,,,,,
421,140963.33,140214.43,127164.31,,,,,,
422,140963.33,140425.36,134112.51,,,,,,
423,140963.33,139696.15,126326.21,,,,,,
424,140963.33,140413.54,134687.36,,,,,,
425,140963.33,140094.3,127807.4,,,,,,
426,140963.33,139900.47,127897.42,,,,,,
427,140963.33,140049.77,127626.41,,,,,,
428,140963.33,139971.2,130553.46,,,,,,
429,140963.33,140503.7,130866.94,,,,,,
430,140963.33,140781.06,132608.46,,,,,,
431,140963.33,140178.28,129094.44,,,,,,
432,140963.33,140594.22,134684.9,,,,,,
433,140963.33,140263.14,126151.43,,,,,,
434,140963.33,140333.93,127107.55,,,,,,
435,140963.33,140841.59,135891.2,,,,,,
436,140963.33,139919.54,126326.21,,,,,,
437,140963.33,139590.25,126326.21,,,,,,
438,140963.33,140209.99,127164.31,,,,,,
439,140963.33,140112.04,129309.65,,,,,,
440,140963.33,140424,133341.17,,,,,,
441,140963.33,140265.7,128192.16,,,,,,
442,140963.33,140592.22,128416.77,,,,,,
443,140963.33,140280.35,128581.32,,,,,,
444,140963.33,140586.02,134812.46,,,,,,
445,140963.33,140615.42,134716.53,,,,,,
446,140963.33,140332.06,135305.89,,,,,,
447,140963.33,140866.23,133583.94,,,,,,
448,140963.33,140010.53,132716.28,,,,,,
449,140963.33,140735.64,132613.01,,,,,,
450,140963.33,140558.31,136793.97,,,,,,
451,140963.33,140496.46,129094.44,,,,,,
452,140963.33,140288.82,129074.93,,,,,,
453,140963.33,140594.2,135891.2,,,,,,
454,140963.33,140241.85,126333.86,,,,,,
455,140963.33,140399.43,131613.83,,,,,,
456,140963.33,140630.12,134971.17,,,,,,
457,140963.33,140151.09,129104.34,,,,,,
458,140963.33,140438.45,128404.54,,,,,,
459,140963.33,140591.66,132379.72,,,,,,
460,140963.33,140267.75,127080.4,,,,,,
461,140963.33,140301.97,126687.12,,,,,,
462,140963.33,140497.23,128352.12,,,,,,
463,140963.33,140528.11,130116.03,,,,,,
464,140963.33,140225.92,129578.79,,,,,,
465,140963.33,140199.65,128647.23,,,,,,
466,140963.33,140239.54,129577.46,,,,,,
467,140963.33,140193.68,125469.87,,,,,,
468,140963.33,140572.7,129251.65,,,,,,
469,140963.33,140701.13,131899.95,,,,,,
470,140963.33,139941.85,132528.73,,,,,,
471,140963.33,140314.49,134592.2,,,,,,
472,140963.33,140522.72,131051.24,,,,,,
473,140963.33,140157.47,131168.29,,,,,,
474,140963.33,139668.65,131944.58,,,,,,
475,140963.33,139796.28,128880.02,,,,,,
476,140963.33,140462,135165.44,,,,,,
477,140963.33,140018.03,131631.31,,,,,,
478,140963.33,140488.22,128269.4,,,,,,
479,140963.33,140827.25,137797.43,,,,,,
480,140963.33,138936.76,123223.59,,,,,,
481,140963.33,140331.48,130056.99,,,,,,
482,140963.33,140181.32,129209.26,,,,,,
483,140963.33,140196.76,128019.4,,,,,,
484,140963.33,140540.08,135644.18,,,,,,
485,140963.33,140106.81,132583.49,,,,,,
486,140963.33,140613.85,133591.27,,,,,,
487,140963.33,140694.59,134172.08,,,,,,
488,140963.33,139704.96,128192.16,,,,,,
489,140963.33,140622.83,128860.64,,,,,,
490,140963.33,140646.33,134273.96,,,,,,
491,140963.33,140206.31,130799.1,,,,,,
492,140963.33,140340.18,134716.64,,,,,,
493,140963.33,139844.33,127164.31,,,,,,
494,140963.33,140353.64,134208.7,,,,,,
495,140963.33,140226.79,130954.55,,,,,,
496,140963.33,140740.33,137947.28,,,,,,
497,140963.33,139999.89,130964.2,,,,,,
498,140963.33,140576.21,131682.62,,,,,,
499,140963.33,139842.95,126326.21,,,,,,
500,140963.33,140171.46,130887.69,,,,,,
,,,,,,,,,
1,45370.53,22980.74,2664.62,,,,,,
2,50084.94,35151.32,16050.14,,,,,,
3,50778.39,40363.66,21543.77,,,,,,
4,51257.71,44867.74,28321.04,,,,,,
5,59277.17,46983.61,27021.24,,,,,,
6,63458.76,51091.59,34651.48,,,,,,
7,63714.19,54489.29,45047.21,,,,,,
8,64712.68,58121.11,42750.03,,,,,,
9,67722.29,59173.75,52411.06,,,,,,
10,67722.29,60812.75,53370.82,,,,,,
11,68523.2,62994.69,55154.63,,,,,,
12,70838.3,63737.71,54385.04,,,,,,
13,72493.03,64662.96,58348.82,,,,,,
14,72493.03,66390.59,52507.37,,,,,,
15,73879.82,68437.41,54547.61,,,,,,
16,78039.33,69771.53,59953.41,,,,,,
17,78039.33,73488.37,59943.23,,,,,,
18,78408.57,71809.46,64884.29,,,,,,
19,80695.04,73145.54,60823.85,,,,,,
20,82319.89,75701.05,59940.11,,,,,,
21,82319.89,75778.97,60502.63,,,,,,
22,82319.89,75879.45,59597.85,,,,,,
23,83403.61,78742.36,66585.17,,,,,,
24,84713.27,81944.34,74223.45,,,,,,
25,88552.01,82159.32,74512.35,,,,,,
26,89472.49,82202.48,69870.3,,,,,,
27,88847.14,83175.8,70648.06,,,,,,
28,88847.14,85784.59,76895.82,,,,,,
29,91829.67,84847.33,74907.76,,,,,,
30,93674.96,87080.14,74181.99,,,,,,
31,93674.96,88617.93,75604.17,,,,,,
32,94172.19,87950.66,72456.26,,,,,,
33,98954.78,89845.72,72234.15,,,,,,
34,101247.74,92121.04,81390.76,,,,,,
35,100113.68,94043.14,79647.02,,,,,,
36,100345.76,94742.08,84497.65,,,,,,
37,101717.68,94374.24,83022.26,,,,,,
38,103702.34,97925.42,82962.72,,,,,,
39,103702.34,99112.65,88321.33,,,,,,
40,103702.34,99384.88,92951.32,,,,,,
41,106224.39,100159.8,79841.16,,,,,,
42,105742.86,101800.42,88832.27,,,,,,
43,105742.86,101586.23,90680.62,,,,,,
44,107362.05,103306.29,91595.08,,,,,,
45,107736.98,103496.09,92062.26,,,,,,
46,108958.31,104814.92,90184.85,,,,,,
47,108958.31,105973.66,92964.74,,,,,,
48,110693.46,106353.27,93742.19,,,,,,
49,111848.64,106938.71,95117.93,,,,,,
50,111848.64,107860.39,95890.24,,,,,,
51,111848.64,106787.4,90484.49,,,,,,
52,113415.53,109999.85,96434.64,,,,,,
53,113802.66,108692.09,94037.76,,,,,,
54,113802.66,109230.46,97564.14,,,,,,
55,112651.53,110730.63,100349.87,,,,,,
56,112651.53,111360.68,106413.82,,,,,,
57,113798.41,109959.84,89634.48,,,,,,
58,113798.41,110720.22,102299.74,,,,,,
59,114557.56,113228.99,108077.15,,,,,,
60,114812.93,113181.56,105213.12,,,,,,
61,114812.93,112041.34,103981.12,,,,,,
62,116378.37,113627.41,104002.7,,,,,,
63,117182.37,110651.78,100187.54,,,,,,
64,117182.37,113014.13,101505.16,,,,,,
65,118466.54,114911,108297.31,,,,,,
66,118466.54,116131.5,100079.84,,,,,,
67,118466.54,111084.76,104277.92,,,,,,
68,119760.3,115764.74,104209.45,,,,,,
69,119760.3,116583.17,104217.36,,,,,,
70,120500.6,117699.34,107918.22,,,,,,
71,120500.6,117782.07,103858.47,,,,,,
72,122044.08,117836.52,112062.95,,,,,,
73,121644.13,117477.07,96633.27,,,,,,
74,121839.01,119063.58,106751.27,,,,,,
75,122579.61,119192.66,104887.17,,,,,,
76,122579.61,117713.4,111435.73,,,,,,
77,122579.61,120402.3,109101.12,,,,,,
78,122511.96,120876.75,107698.32,,,,,,
79,122511.96,121603.65,117294.51,,,,,,
80,122511.96,121690.17,114584.16,,,,,,
81,123809.94,121291.69,107083.62,,,,,,
82,123809.94,121798.07,114993.87,,,,,,
83,123322.67,119814.27,114648.66,,,,,,
84,123809.94,121603.15,113731.67,,,,,,
85,123809.94,122310.18,108241.09,,,,,,
86,123809.94,122034.63,111436.6,,,,,,
87,124643.55,119579.03,109964.43,,,,,,
88,124643.55,123033.38,114639.28,,,,,,
89,124643.55,122981.23,112991.37,,,,,,
90,124643.55,123212.15,111440.32,,,,,,
91,124795.35,122187.75,114428.64,,,,,,
92,124795.35,122674.93,114963.11,,,,,,
93,124795.35,122672.58,115331.85,,,,,,
94,124795.35,123771.71,116537.06,,,,,,
95,125816.89,124063.67,113200.52,,,,,,
96,125816.89,123539.5,114600.45,,,,,,
97,125816.89,124092.95,116688.86,,,,,,
98,125816.89,122246.21,113898.32,,,,,,
99,125816.89,124992.3,107213.29,,,,,,
100,125816.89,124854.59,112884.49,,,,,,
101,127079,125215.01,112927.47,,,,,,
102,125816.89,125532.39,114089.95,,,,,,
103,126803.31,125613.49,117523.92,,,,,,
104,126803.31,125555.84,119865.05,,,,,,
105,126803.31,125448.21,118589.81,,,,,,
106,126803.31,124258.53,112721.64,,,,,,
107,126803.31,125582.75,121840.46,,,,,,
108,127931.91,125528.63,117164.67,,,,,,
109,127661.49,126155.51,115292.89,,,,,,
110,129058.3,126667.41,118308.5,,,,,,
111,129771.81,126618.04,115481.71,,,,,,
112,131437.11,126585.11,115564.61,,,,,,
113,130004.05,127624.53,117016.71,,,,,,
114,130566.51,127252.94,122938.67,,,,,,
115,130566.51,128362.95,117718.84,,,,,,
116,130912.58,124199.47,114793.98,,,,,,
117,130912.58,128456.75,115678.5,,,,,,
118,130566.51,129291.92,115408.63,,,,,,
119,130566.51,130121.4,127704.18,,,,,,
120,130566.51,129401.5,117674.79,,,,,,
121,130566.51,129298.44,117826.79,,,,,,
122,130566.51,130288.88,126802.89,,,,,,
123,130566.51,129923.37,114833.02,,,,,,
124,130566.51,130338.26,127170.86,,,,,,
125,130566.51,130171.74,122035.31,,,,,,
126,131275.05,129967.79,125142.81,,,,,,
127,131775.55,130262.69,122258.62,,,,,,
128,131775.55,130398.84,124128.11,,,,,,
129,131910.96,129278.68,116587.23,,,,,,
130,131910.96,125854.22,115864.07,,,,,,
131,131910.96,128186.88,112569.86,,,,,,
132,131910.96,129973.6,115312.51,,,,,,
133,131910.96,130818.16,123839.63,,,,,,
134,131910.96,131382.04,119907.09,,,,,,
135,132266.01,131716.41,127084.29,,,,,,
136,132266.01,130664.52,118204.68,,,,,,
137,132266.01,128204.92,119114.03,,,,,,
138,132266.01,131107.48,121272.19,,,,,,
139,132266.01,130917.99,117405.4,,,,,,
140,132381.72,127876.63,119088.54,,,,,,
141,132381.72,130795.83,112387.46,,,,,,
142,132381.72,130025.87,119555.47,,,,,,
143,132535.99,131104.96,123336.86,,,,,,
144,132384.88,131294.9,122672.25,,,,,,
145,132500.59,131711.17,127115.21,,,,,,
146,132500.59,130786.09,122355.14,,,,,,
147,132500.59,128919.79,122748.33,,,,,,
148,133472.71,131559.66,118113.72,,,,,,
149,133472.71,131756.98,123073.76,,,,,,
150,133472.71,130458.5,119091.15,,,,,,
151,133472.71,131701.08,123780.99,,,,,,
152,133472.71,132440.77,124593.94,,,,,,
153,133472.71,132802.14,124715.48,,,,,,
154,133472.71,133319.87,130005.14,,,,,,
155,133472.71,132335.08,121065.95,,,,,,
156,133472.71,133230.05,129451.87,,,,,,
157,133472.71,132716.9,122229.62,,,,,,
158,133472.71,133124.05,126388.65,,,,,,
159,133472.71,133255.34,125483.27,,,,,,
160,133472.71,133026.46,118524.48,,,,,,
161,134554.41,132816.57,123012.38,,,,,,
162,134554.41,132847.17,124907.38,,,,,,
163,134554.41,132818.62,122194.52,,,,,,
164,134908.63,132156.78,124601.79,,,,,,
165,134908.63,133088.58,125079.07,,,,,,
166,134908.63,130371.1,122808.5,,,,,,
167,134908.63,131888.22,121370.01,,,,,,
168,134908.63,129823.84,113248.33,,,,,,
169,134908.63,133274.58,124544.28,,,,,,
170,134908.63,134073.67,121584.52,,,,,,
171,135118.15,134524.36,129540.68,,,,,,
172,135118.15,134211.13,126257.49,,,,,,
173,135118.15,134117.24,121074.19,,,,,,
174,135118.15,133331.43,125705.38,,,,,,
175,135655.63,133589.89,126735.53,,,,,,
176,135655.63,133054.14,120710.46,,,,,,
177,135655.63,134511.68,122463.61,,,,,,
178,135655.63,134960.84,132491.85,,,,,,
179,135655.63,134382.84,121059.97,,,,,,
180,135655.63,134295.04,119524.51,,,,,,
181,135655.63,134783.62,127150.49,,,,,,
182,137139.3,135328.76,125158.95,,,,,,
183,135754.59,134946.7,124361.38,,,,,,
184,135754.59,134599.63,123990.16,,,,,,
185,135754.59,135037.59,129216.49,,,,,,
186,135754.59,134385.11,121543.9,,,,,,
187,135655.63,135091.7,128430.08,,,,,,
188,135655.63,135372.56,127541.49,,,,,,
189,135655.63,135189.63,126898.4,,,,,,
190,135890.49,134967.16,127138.84,,,,,,
191,135890.49,135050.21,130432.77,,,,,,
192,135890.49,134267.52,110086.86,,,,,,
193,137292.92,134929.64,124772.19,,,,,,
194,137292.92,134805.73,122504.17,,,,,,
195,137292.92,135059.17,130731.51,,,,,,
196,137292.92,134941.25,127060.38,,,,,,
197,137292.92,134571.07,125809.05,,,,,,
198,137292.92,135196.51,120746.76,,,,,,
199,137292.92,134298.48,122769.31,,,,,,
200,137509.95,134636.18,120430.85,,,,,,
201,137509.95,135110.72,126328.9,,,,,,
202,137509.95,136870.76,126763.5,,,,,,
203,137509.95,136900.83,127966.57,,,,,,
204,137509.95,134076.23,124554.28,,,,,,
205,137509.95,137365.72,134028.24,,,,,,
206,137509.95,135090.72,122009.21,,,,,,
207,137509.95,136717.7,127277.41,,,,,,
208,137509.95,137191.59,125385.65,,,,,,
209,137509.95,137046.9,128106.86,,,,,,
210,137509.95,137229.23,128752.72,,,,,,
211,137509.95,136995.4,125549.75,,,,,,
212,137509.95,137230.83,128184.55,,,,,,
213,137509.95,137182.4,129151.01,,,,,,
214,137509.95,137350.28,131087.51,,,,,,
215,137509.95,136809.61,128812.67,,,,,,
216,137509.95,136692.68,123899.71,,,,,,
217,137632.65,137217.17,129600.4,,,,,,
218,137632.65,136730.48,123218.67,,,,,,
219,137632.65,136412.84,123981.34,,,,,,
220,137632.65,136825.11,133456.26,,,,,,
221,137632.65,137289.34,127831.76,,,,,,
222,137632.65,136854.82,129942.51,,,,,,
223,137632.65,137501.48,134654.93,,,,,,
224,137632.65,137429.62,131240.04,,,,,,
225,137632.65,136784.58,122601.23,,,,,,
226,137632.65,136560.36,128898.66,,,,,,
227,137632.65,136981.4,127367.82,,,,,,
228,137632.65,137256.26,129601.69,,,,,,
229,137632.65,136115,120581.88,,,,,,
230,137632.65,136851.42,128681.52,,,,,,
231,137632.65,137568.3,135760.81,,,,,,
232,137632.65,137424.15,125796.56,,,,,,
233,137632.65,137286.4,125796.56,,,,,,
234,137632.65,136550.03,126282.29,,,,,,
235,137632.65,137094.31,129158.65,,,,,,
236,137632.65,137259.4,131573.05,,,,,,
237,137632.65,135968.52,122349.21,,,,,,
238,137632.65,136766.71,124563.75,,,,,,
239,137632.65,135922.19,122811.49,,,,,,
240,137632.65,136553.85,126715.22,,,,,,
241,137632.65,137530.92,133904.68,,,,,,
242,137889.87,137005.89,122488.92,,,,,,
243,137889.87,137531.53,130621.37,,,,,,
244,137889.87,136344.45,122648.64,,,,,,
245,137889.87,136929.16,127912.77,,,,,,
246,137889.87,136974.74,125770.27,,,,,,
247,137889.87,137256.55,131352.95,,,,,,
248,137889.87,137480.69,126750.06,,,,,,
249,138147.97,137313.21,125733.83,,,,,,
250,138147.97,137530.8,126595.62,,,,,,
251,138147.97,137736.87,131761.41,,,,,,
252,138147.97,125540.62,107157.54,,,,,,
253,138147.97,135311.11,97179.08,,,,,,
254,138147.97,136683.51,124747.24,,,,,,
255,138147.97,137679.54,124612.68,,,,,,
256,138147.97,138004.44,127526.99,,,,,,
257,138693.5,136972.44,124537.73,,,,,,
258,138147.97,137528.6,129693.51,,,,,,
259,138147.97,136908.05,122507.51,,,,,,
260,138693.5,136879.08,121575.21,,,,,,
261,138693.5,136686.91,129861.5,,,,,,
262,138693.5,138005.92,124313.52,,,,,,
263,138693.5,137216.2,129690.24,,,,,,
264,138693.5,138059.46,124056.38,,,,,,
265,138693.5,137855.44,124056.38,,,,,,
266,138693.5,137816.94,131361.58,,,,,,
267,138693.5,137678.56,127146.09,,,,,,
268,138693.5,138012.05,130957.23,,,,,,
269,138693.5,136682.44,129368.81,,,,,,
270,138693.5,138406.19,133470.14,,,,,,
271,138693.5,138299.44,128674.15,,,,,,
272,138693.5,138047.07,125763.44,,,,,,
273,138693.5,138010.15,126669.57,,,,,,
274,138693.5,138504.26,134659.72,,,,,,
275,138693.5,137688.57,129987.04,,,,,,
276,138693.5,137901.91,123405.21,,,,,,
277,138693.5,138329.17,128017.79,,,,,,
278,138693.5,138527.89,127392.64,,,,,,
279,138693.5,137690.64,131071.34,,,,,,
280,138693.5,138177.74,123200.04,,,,,,
281,138693.5,137687.59,128148.65,,,,,,
282,138693.5,137752.07,130050.17,,,,,,
283,138693.5,138120.35,125634.53,,,,,,
284,138693.5,137193.48,126984.5,,,,,,
285,138693.5,137600.03,124155.37,,,,,,
286,138693.5,137513.08,123549.77,,,,,,
287,138693.5,138345.59,132264.75,,,,,,
288,138693.5,138337.29,130198.56,,,,,,
289,138693.5,138065.17,127062.95,,,,,,
290,138693.5,137989.47,127044.73,,,,,,
291,138693.5,138071.66,133265.16,,,,,,
292,138693.5,138464.4,133325.65,,,,,,
293,138693.5,138201.63,129475.52,,,,,,
294,138693.5,137976.47,126616.95,,,,,,
295,138693.5,136558.97,119281.87,,,,,,
296,139112.11,137653.76,127009.54,,,,,,
297,139112.11,138063.22,128017.79,,,,,,
298,139271.41,138757.02,138295.97,,,,,,
299,139271.41,138562.55,127404.81,,,,,,
300,139271.41,137748.79,132614.82,,,,,,
301,139690.01,138002.95,126041.85,,,,,,
302,139690.01,139038.9,131196.36,,,,,,
303,139690.01,137897.11,125578.28,,,,,,
304,140641.73,138763.33,136472.48,,,,,,
305,140641.73,139126.76,123901.98,,,,,,
306,140641.73,138975.16,126600.26,,,,,,
307,140641.73,137510.23,126538.56,,,,,,
308,140641.73,139344.05,128545.68,,,,,,
309,140641.73,138845.95,128244.78,,,,,,
310,140641.73,139289.06,127546.48,,,,,,
311,140641.73,139458.88,131573.66,,,,,,
312,140641.73,140213.72,135245.99,,,,,,
313,140641.73,139705.21,127500.09,,,,,,
314,140641.73,140390.88,133774.01,,,,,,
315,140641.73,140225.6,126840.06,,,,,,
316,140641.73,140054.81,132307.71,,,,,,
317,140641.73,139852.39,133248.64,,,,,,
318,140641.73,139689.57,127546.48,,,,,,
319,140641.73,140124.39,128335.86,,,,,,
320,140734.73,139773.59,129347.48,,,,,,
321,140734.73,140204.19,128545.68,,,,,,
322,140734.73,139356.69,132846.2,,,,,,
323,140734.73,140189.56,130969.48,,,,,,
324,142115.07,140114.73,131902.01,,,,,,
325,142115.07,139034.86,127106.44,,,,,,
326,142115.07,140127.4,136813.89,,,,,,
327,142115.07,140265.04,127644.98,,,,,,
328,142115.07,139793.13,129208.65,,,,,,
329,142115.07,140373.89,127270.92,,,,,,
330,142115.07,141757.64,135267.17,,,,,,
331,142115.07,141854.64,135333.43,,,,,,
332,142115.07,141401.39,135846.97,,,,,,
333,142115.07,140819.16,129016.99,,,,,,
334,142115.07,140727.71,127309.52,,,,,,
335,142115.07,140490.81,128999.46,,,,,,
336,142115.07,141505.54,131577.4,,,,,,
337,142115.07,141838.2,138631.08,,,,,,
338,142115.07,141842.17,135870.65,,,,,,
339,142115.07,140812.6,127113.43,,,,,,
340,142115.07,141164.43,130353.14,,,,,,
341,142115.07,141916.23,130764.71,,,,,,
342,142115.07,141556.68,134043.75,,,,,,
343,142115.07,140678.06,127823.8,,,,,,
344,142115.07,141725.53,134321.02,,,,,,
345,142115.07,141919.23,136935.74,,,,,,
346,142115.07,141443.7,127501.39,,,,,,
347,142115.07,141295.6,131213.12,,,,,,
348,142115.07,141663.76,130406.07,,,,,,
349,142115.07,141735.03,132913.39,,,,,,
350,142115.07,140918.32,128504.83,,,,,,
351,142115.07,141634.81,131689.13,,,,,,
352,142115.07,140643.59,125714.33,,,,,,
353,142115.07,141544.95,131322.19,,,,,,
354,142115.07,141775.15,133906.76,,,,,,
355,142115.07,141706.53,134089.71,,,,,,
356,142115.07,141815.86,129016.99,,,,,,
357,142115.07,141614.21,134593.1,,,,,,
358,142115.07,141742.28,132928.79,,,,,,
359,142115.07,141754.22,131404.53,,,,,,
360,142115.07,141591.3,133611.98,,,,,,
361,142115.07,141777.16,136633.62,,,,,,
362,142115.07,141873.28,130449.61,,,,,,
363,142115.07,141985.18,134056.35,,,,,,
364,142115.07,141823.83,139077.72,,,,,,
365,142115.07,141626.54,128358.82,,,,,,
366,142115.07,141844.44,131404.53,,,,,,
367,142115.07,141356.44,126885.97,,,,,,
368,142115.07,141922.9,129343.6,,,,,,
369,142115.07,140471.31,115925.25,,,,,,
370,142115.07,141165.04,129444.8,,,,,,
371,142115.07,141709.95,132213.49,,,,,,
372,142115.07,141902.5,132574.98,,,,,,
373,142115.07,141747.86,137742.07,,,,,,
374,142115.07,141441.94,129718.13,,,,,,
375,142115.07,141745.85,134647.76,,,,,,
376,142115.07,141411.5,132442.83,,,,,,
377,142115.07,141159.7,127309.52,,,,,,
378,142115.07,140772.26,130826.38,,,,,,
379,142115.07,141195.67,133747.43,,,,,,
380,142115.07,140973.79,127999.84,,,,,,
381,142115.07,141257.66,135052.37,,,,,,
382,142115.07,141142.37,128441.66,,,,,,
383,142148.3,140592.24,119160.27,,,,,,
384,142148.3,141301.89,135724.22,,,,,,
385,142148.3,141084.06,131654.75,,,,,,
386,142148.3,140594.13,135775.36,,,,,,
387,142148.3,140982.55,129006.67,,,,,,
388,142148.3,141536.55,134040.84,,,,,,
389,142148.3,140928.08,127295.19,,,,,,
390,142148.3,141546.09,130052.26,,,,,,
391,142148.3,141717.2,129729.82,,,,,,
392,142148.3,141512.55,135297.87,,,,,,
393,142148.3,140909.53,126860.01,,,,,,
394,142148.3,141743.22,131422.12,,,,,,
395,142148.3,141507.23,130505.12,,,,,,
396,142148.3,141430.91,127534.62,,,,,,
397,142148.3,141809.97,134641.21,,,,,,
398,142148.3,141601.68,132977.65,,,,,,
399,142148.3,141462.14,130546.7,,,,,,
400,142148.3,141843.23,130260.65,,,,,,
401,142148.3,140649.89,128229.8,,,,,,
402,142148.3,141353.76,134639.12,,,,,,
403,142148.3,141249.24,129819.42,,,,,,
404,142148.3,141563.23,133225.91,,,,,,
405,142148.3,141463.65,134980.17,,,,,,
406,142148.3,140332.11,129058.56,,,,,,
407,142148.3,141955.52,136591.53,,,,,,
408,142148.3,141997.05,139435.34,,,,,,
409,142148.3,141706.68,133229.8,,,,,,
410,142148.3,140719.78,130505.12,,,,,,
411,142148.3,141580.69,134076.98,,,,,,
412,142148.3,141312.14,126919.2,,,,,,
413,142148.3,140832.44,128856.42,,,,,,
414,142148.3,141155.3,128833.41,,,,,,
415,142148.3,141083.07,129656.67,,,,,,
416,142148.3,141770.02,130859.61,,,,,,
417,142148.3,141594.98,128844.28,,,,,,
418,142148.3,141271.51,131012.74,,,,,,
419,142148.3,141325.44,128213.11,,,,,,
420,142148.3,141430.54,129729.82,,,,,,
421,142148.3,141945.89,136070.78,,,,,,
422,142148.3,140879.5,129656.67,,,,,,
423,142148.3,142001.23,135297.87,,,,,,
424,142148.3,141519.73,133197.18,,,,,,
425,142148.3,141589.71,134005,,,,,,
426,142148.3,141428.16,128613.02,,,,,,
427,142148.3,140778.51,130285.13,,,,,,
428,142148.3,142031.15,137461.99,,,,,,
429,142148.3,141373.72,131437.76,,,,,,
430,142148.3,141734.25,134139.9,,,,,,
431,142148.3,141526.35,132986.85,,,,,,
432,142148.3,140619.81,126961.98,,,,,,
433,142148.3,141120.19,131943.58,,,,,,
434,142148.3,141263.41,134859.4,,,,,,
435,142148.3,141462.82,130729.07,,,,,,
436,142148.3,140275.04,131432.57,,,,,,
437,142148.3,140875.94,127610.17,,,,,,
438,142148.3,141753.84,134379.68,,,,,,
439,142148.3,142038.76,134299.03,,,,,,
440,142148.3,141842.15,134967.03,,,,,,
441,142148.3,141172.75,128996.85,,,,,,
442,142148.3,141869.56,133500.73,,,,,,
443,142148.3,140779.48,132585.63,,,,,,
444,142148.3,141706.02,135480.03,,,,,,
445,142148.3,141086.91,129529.95,,,,,,
446,142148.3,141331.56,131432.57,,,,,,
447,142148.3,141430.54,126654.84,,,,,,
448,142148.3,141943.68,137277.99,,,,,,
449,142148.3,141444.38,130587.87,,,,,,
